Year,Warehouse,Division,Category Description,Style Description,Color,$ Unit Price - Outlet MSRP,$ Unit Cost - Standard,margin $,margin %,quantity
2016,Chicago,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,16955
2016,Chicago,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,14124
2016,Chicago,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,13398
2016,Chicago,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,16024
2016,Chicago,Mens,Boardshorts,O&O LOGO BDST SSDE SM,CYA,19.98,9.44,10.54,0.527527528,11383
2016,Corona,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,10929
2016,Corona,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,16757
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,11318
2016,Davenport,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,12231
2016,Davenport,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,13140
2016,Davenport,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,17902
2016,Davenport,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,9451
2016,Davenport,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,11482
2016,Davenport,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,19398
2016,Davenport,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,11841
2016,Davenport,Mens,Boardshorts,O&O LOGO BDST SSDE SM,06F,19.98,9.63,10.35,0.518018018,13591
2016,Davenport,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,14491
2016,Davenport,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,19827
2016,Davenport,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,13912
2016,Davenport,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,10845
2016,Deltona,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,14084
2016,Deltona,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,17247
2016,Deltona,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,06F,19.98,8.86,11.12,0.556556557,14720
2016,Deltona,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,10813
2016,Deltona,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,45B,19.98,11.74,8.24,0.412412412,12261
2016,Deltona,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,9338
2016,Deltona,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,15478
2016,Deltona,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,9615
2016,Flagstaff,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,15233
2016,Flagstaff,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,16972
2016,Flagstaff,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,17832
2016,Flagstaff,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,17108
2016,Flagstaff,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,18320
2016,Flagstaff,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,14688
2016,Flagstaff,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,17028
2016,Flagstaff,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,16968
2016,Flagstaff,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,13026
2016,Flagstaff,Mens,Boardshorts,O&O LOGO BDST SSDE SM,06F,19.98,9.63,10.35,0.518018018,14143
2016,Flagstaff,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,17032
2016,Flagstaff,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,9440
2016,Flagstaff,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,18300
2016,Flagstaff,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,14266
2016,Flagstaff,Mens,Boardshorts,O&O LOGO BDST SSDE SM,CYA,19.98,9.44,10.54,0.527527528,11718
2016,Fort Myers,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,18303
2016,Fort Myers,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,18067
2016,Fort Myers,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,10766
2016,Fort Myers,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,14349
2016,Fort Myers,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,18809
2016,Fort Myers,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,12202
2016,Fort Myers,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,16742
2016,Fort Myers,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,11164
2016,Fort Myers,Mens,Boardshorts,O&O LOGO BDST SSDE SM,06F,19.98,9.63,10.35,0.518018018,15699
2016,Fort Myers,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,18439
2016,Fort Myers,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,12232
2016,Fortworth,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,18548
2016,Fortworth,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,14485
2016,Fortworth,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,17172
2016,Fortworth,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,16302
2016,Fortworth,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,12167
2016,Fortworth,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,15210
2016,Fortworth,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,11607
2016,Fullerton,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,12496
2016,Fullerton,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,19256
2016,Houston,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,9553
2016,Houston,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,16024
2016,Houston,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,18139
2016,Houston,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,9118
2016,Houston,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,19758
2016,Houston,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,11965
2016,Houston,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,17650
2016,Houston,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,14578
2016,Jacksonville,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,10145
2016,Jacksonville,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,16772
2016,Jacksonville,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,17923
2016,Jacksonville,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,14640
2016,Jacksonville,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,45B,19.98,11.74,8.24,0.412412412,10836
2016,Jacksonville,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,19695
2016,Jacksonville,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,18077
2016,Jacksonville,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,13094
2016,Jacksonville,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,19416
2016,Jacksonville,Mens,Boardshorts,O&O LOGO BDST SSDE SM,BLK,19.98,9.44,10.54,0.527527528,18967
2016,Juno Beach,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,15341
2016,Juno Beach,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,9502
2016,Juno Beach,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,12430
2016,Juno Beach,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,11672
2016,Las Vegas,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,17322
2016,Las Vegas,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,45B,19.98,11.74,8.24,0.412412412,13890
2016,Las Vegas,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,9642
2016,Las Vegas,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,16084
2016,Laughlin,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,13891
2016,Laughlin,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,10962
2016,Los Angeles,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,10749
2016,Los Angeles,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,17101
2016,Los Angeles,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,16424
2016,Los Angeles,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,10265
2016,Los Angeles,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,11703
2016,Miami,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,12588
2016,Miami,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,10367
2016,Miami,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,06F,19.98,8.86,11.12,0.556556557,11303
2016,Miami,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,19480
2016,Miami,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,45B,19.98,11.74,8.24,0.412412412,14862
2016,Miami,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,14910
2016,Miami,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,9599
2016,Miami,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,9020
2016,Miami,Mens,Boardshorts,O&O LOGO BDST SSDE SM,06F,19.98,9.63,10.35,0.518018018,18182
2016,Miami,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,12145
2016,Miami,Mens,Boardshorts,O&O LOGO BDST SSDE SM,BLK,19.98,9.44,10.54,0.527527528,16609
2016,Orlando,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,17815
2016,Orlando,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,16554
2016,Orlando,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,06F,19.98,8.86,11.12,0.556556557,10681
2016,Orlando,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,15505
2016,Orlando,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,19174
2016,Orlando,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,13483
2016,Orlando,Mens,Boardshorts,RELIEF BDST SSDE IN,00A,19.98,11.74,8.24,0.412412412,9777
2016,Orlando,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,12364
2016,Oxnard,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,9177
2016,Oxnard,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,18741
2016,Oxnard,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,10100
2016,Oxnard,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,17957
2016,Oxnard,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,9114
2016,Oxnard,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,18127
2016,Oxnard,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,14350
2016,Palm Springs,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,15478
2016,Palm Springs,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,12332
2016,Palm Springs,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,10805
2016,Palm Springs,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,9413
2016,Palm Springs,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,19938
2016,Palm Springs,Mens,Boardshorts,RELIEF BDST SSDE IN,3JZ,19.98,11.74,8.24,0.412412412,17012
2016,Palm Springs,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,15670
2016,Palm Springs,Mens,Boardshorts,O&O LOGO BDST SSDE SM,06F,19.98,9.63,10.35,0.518018018,17645
2016,Palm Springs,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,9033
2016,San Antonio,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,13242
2016,San Antonio,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,10683
2016,San Antonio,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,18403
2016,San Francisco,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,12351
2016,San Francisco,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,15169
2016,San Francisco,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,9464
2016,San Francisco,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,17707
2016,San Francisco,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,15993
2016,San Francisco,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,17760
2016,San Francisco,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,17702
2016,San Francisco,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,18335
2016,San Jose,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,14458
2016,San Jose,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,10750
2016,San Jose,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,9128
2016,San Jose,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,12424
2016,San Jose,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,19189
2016,San Jose,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,19129
2016,San Jose,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,13697
2016,San Jose,Mens,Boardshorts,O&O LOGO BDST SSDE SM,06F,19.98,9.63,10.35,0.518018018,13538
2016,San Jose,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,18969
2016,San Jose,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,13160
2016,San Jose,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,18830
2016,San Jose,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,16574
2016,San Jose,Mens,Boardshorts,O&O LOGO BDST SSDE SM,NOR,19.98,9.44,10.54,0.527527528,11857
2016,Sarasota,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,11108
2016,Sarasota,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,16677
2016,Sarasota,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,CYA,19.98,8.86,11.12,0.556556557,9543
2016,Sarasota,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,17963
2016,Sarasota,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,9446
2016,Sarasota,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,19409
2016,Sarasota,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,14511
2016,Sarasota,Mens,Boardshorts,O&O LOGO BDST SSDE SM,4MF,19.98,9.63,10.35,0.518018018,19174
2016,Sarasota,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,10412
2016,Sarasota,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,19205
2016,Sarasota,Mens,Boardshorts,O&O LOGO BDST SSDE SM,BLK,19.98,9.44,10.54,0.527527528,13983
2016,Tampa,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,19100
2016,Tampa,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,00A,19.98,8.86,11.12,0.556556557,13406
2016,Tampa,Mens,Boardshorts,O&O LOGO BDST SSDE SM,00A,19.98,9.63,10.35,0.518018018,15098
2016,Tampa,Mens,Boardshorts,O&O LOGO BDST SSDE SM,06F,19.98,9.63,10.35,0.518018018,18007
2016,Tampa,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,17095
2016,Tampa,Mens,Boardshorts,O&O LOGO BDST SSDE SM,6DL,19.98,9.63,10.35,0.518018018,16834
2016,Tampa,Mens,Boardshorts,O&O LOGO BDST SSDE SM,80S,19.98,9.63,10.35,0.518018018,17803
2016,Tustin,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NPN,19.98,11.04,8.94,0.447447447,12185
2016,Tustin,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,71R,19.98,8.86,11.12,0.556556557,18431
2016,Tustin,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NGRN,19.98,8.86,11.12,0.556556557,11929
2016,Tustin,Mens,Boardshorts,ONE AND ONLY 19 BDST SSDE IN,NPN,19.98,8.86,11.12,0.556556557,14139
2016,Tustin,Mens,Boardshorts,O&O LOGO BDST SSDE SM,3KZ,19.98,9.63,10.35,0.518018018,14233
2016,Austin,Mens,Boardshorts,O&O BOYS BDST,BLK,19.99,7.84,12.15,0.607803902,13632
2016,Austin,Mens,Boardshorts,O&O BOYS BDST SSDE IN,BLK,19.99,8.41,11.58,0.579289645,18698
2016,Austin,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,BLK,19.99,8.41,11.58,0.579289645,15695
2016,Austin,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,6DL,19.99,8.9,11.09,0.554777389,12993
2016,Austin,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NGRN,19.99,8.9,11.09,0.554777389,9154
2016,Austin,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NPN,19.99,8.9,11.09,0.554777389,15956
2016,Austin,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,00A,19.99,11.74,8.25,0.412706353,18035
2016,Austin,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,3LR,19.99,11.74,8.25,0.412706353,19854
2016,Austin,Mens,Boardshorts,FLORA BDST PHTM IN,00A,19.99,13.18,6.81,0.340670335,16635
2016,Austin,Mens,Boardshorts,FLORA BDST PHTM IN,3JZ,19.99,13.18,6.81,0.340670335,9354
2016,Bakersfield,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NGRN,19.99,8.9,11.09,0.554777389,18437
2016,Bakersfield,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NPN,19.99,8.9,11.09,0.554777389,18331
2016,Bakersfield,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,00A,19.99,11.74,8.25,0.412706353,10747
2016,Bakersfield,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,3LR,19.99,11.74,8.25,0.412706353,18121
2016,Bakersfield,Mens,Boardshorts,FLORA BDST PHTM IN,00A,19.99,13.18,6.81,0.340670335,14690
2016,Bakersfield,Mens,Boardshorts,FLORA BDST PHTM IN,3JZ,19.99,13.18,6.81,0.340670335,19893
2016,Chicago,Mens,Boardshorts,ASSAULT BDST PHTM IN,31J,19.99,12.38,7.61,0.380690345,16985
2016,Chicago,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NGRN,19.99,8.9,11.09,0.554777389,10532
2016,Chicago,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NPN,19.99,8.9,11.09,0.554777389,17890
2016,Chicago,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,00A,19.99,11.74,8.25,0.412706353,11372
2016,Chicago,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,3LR,19.99,11.74,8.25,0.412706353,10914
2016,Chicago,Mens,Boardshorts,FLORA BDST PHTM IN,00A,19.99,13.18,6.81,0.340670335,12563
2016,Chicago,Mens,Boardshorts,FLORA BDST PHTM IN,3JZ,19.99,13.18,6.81,0.340670335,18560
2016,Corona,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NPN,19.99,8.86,11.13,0.556778389,19973
2016,Corona,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NGRN,19.99,8.9,11.09,0.554777389,13852
2016,Corona,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NPN,19.99,8.9,11.09,0.554777389,18119
2016,Corona,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,00A,19.99,11.74,8.25,0.412706353,18687
2016,Corona,Mens,Boardshorts,O'BRADDAH BDST SSDE IN,3LR,19.99,11.74,8.25,0.412706353,12178
2016,Corona,Mens,Boardshorts,FLORA BDST PHTM IN,00A,19.99,13.18,6.81,0.340670335,16745
2016,Corona,Mens,Boardshorts,FLORA BDST PHTM IN,3JZ,19.99,13.18,6.81,0.340670335,12151
2016,Davenport,Mens,Boardshorts,O&O BOYS BDST SSDE IN,BLK,19.99,8.41,11.58,0.579289645,9318
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,BLK,19.99,8.41,11.58,0.579289645,19799
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,00A,19.99,8.41,11.58,0.579289645,15460
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,BAHR,19.99,8.41,11.58,0.579289645,15068
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,CYA,19.99,8.41,11.58,0.579289645,12291
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NGRN,19.99,8.41,11.58,0.579289645,19382
2016,Davenport,Mens,Boardshorts,ASSAULT BDST PHTM IN,31J,19.99,12.38,7.61,0.380690345,11701
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,00A,19.99,10.4,9.59,0.47973987,17642
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NPN,19.99,8.86,11.13,0.556778389,15145
2016,Davenport,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,6DL,19.99,8.9,11.09,0.554777389,9096
2016,Davenport,Mens,Boardshorts,FLORA BDST PHTM IN,00A,19.99,13.18,6.81,0.340670335,13112
2016,Davenport,Mens,Boardshorts,FLORA BDST PHTM IN,3JZ,19.99,13.18,6.81,0.340670335,16371
2016,Deltona,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,BLK,19.99,8.41,11.58,0.579289645,16103
